  17     0.862444879317       51.090328551630  
   0      0.250969842010    -0.207511640636     0.945490908154
   1     -0.867748329418     0.223623159303    -0.443853038084
   2      0.077551210356    -0.971450278628    -0.224210093276
   3     -0.892111909139    -0.438722483880     0.107976496102
   4     -0.710930815754     0.637857941124     0.296166544629
   5      0.962700307608    -0.119589929181    -0.242706338132
   6      0.655164763960    -0.673327863447     0.342620373549
   7      0.394223560274    -0.427295241227    -0.813637856389
   8     -0.246186307719    -0.794371153813     0.555307817234
   9      0.554168609230     0.523100330213    -0.647505364515
  10     -0.179829349788     0.198674325057    -0.963426134957
  11      0.815109812916     0.277067707993     0.508752865423
  12      0.394656091599     0.912791070405     0.105161928243
  13     -0.286729099364     0.860571730762    -0.420954534114
  14     -0.584771422292    -0.043186181286     0.810047737739
  15     -0.011364982152     0.600940231918     0.799213159828
  16     -0.521550424932    -0.534739654969    -0.664859876708
