 151     0.298632094991       17.174585202314  
   0     -0.977118541159     0.202450971003     0.065214728884
   1     -0.439714746252     0.882849840623    -0.165006366058
   2     -0.577408815264     0.353456239077     0.735980806212
   3     -0.549897755784    -0.665893222342     0.504181192254
   4      0.089321784129     0.983742836115    -0.155793617562
   5      0.849610547820    -0.030088367964    -0.526551618691
   6      0.735470720519    -0.676959861751     0.028428240158
   7     -0.130608694143    -0.843804820739    -0.520513970526
   8     -0.873832152976     0.384253399413     0.297937398568
   9     -0.367888090428    -0.157570317483    -0.916422363307
  10      0.764647113240    -0.136927770059     0.629734529782
  11     -0.234919544827    -0.937469602801    -0.256833703556
  12     -0.417741255777     0.156508113747     0.894984610792
  13      0.455174209443     0.315602769196     0.832593136612
  14     -0.468989694453    -0.839323134968     0.274927884369
  15     -0.046571787873     0.337225924749    -0.940271101466
  16     -0.128434660993     0.800659062213    -0.585191937702
  17      0.873372334339     0.288887236402     0.392128716438
  18      0.566880689557    -0.784947610418     0.250007065312
  19      0.270413715571    -0.258240987740     0.927463214733
  20     -0.166118280529    -0.953222453348     0.252530535395
  21      0.608496331393    -0.733383559518    -0.303118408068
  22      0.627380987523     0.514652205193    -0.584402433418
  23     -0.260241156858     0.806424939766     0.530992802966
  24      0.417329183547    -0.490998624233     0.764693862641
  25      0.788454708686     0.607608165269    -0.095663419597
  26      0.252016441719     0.762012129992     0.596510877393
  27      0.246063554281    -0.610382506442    -0.752918271185
  28     -0.900767917096    -0.197889059483     0.386596792106
  29      0.511220030023    -0.858007801730    -0.049766384978
  30      0.993963795580     0.002960083941    -0.109668641735
  31      0.812131002833     0.462567712303    -0.355632318232
  32      0.244045494942    -0.710525941588     0.659995971752
  33      0.574576679882     0.815002512382    -0.075050274796
  34      0.398368832931     0.750378122455    -0.527479806524
  35     -0.350743801427    -0.936290284874     0.018419777713
  36     -0.488403037108     0.120963506155    -0.864193441031
  37      0.324812886813     0.945478300680     0.023819561363
  38      0.923734719146     0.186370637055    -0.334634359097
  39     -0.643999842233    -0.715747610419    -0.270128786660
  40     -0.490439632179    -0.151198742493     0.858258648344
  41      0.858054317071     0.485381942186     0.167771151145
  42     -0.211965988763     0.090748475951    -0.973054537896
  43      0.443508169809    -0.707050577203    -0.550799405037
  44     -0.394121484947     0.802000182986    -0.448847370041
  45      0.721917966002     0.543754934764     0.427977828027
  46     -0.754560185985    -0.450052292693     0.477589635114
  47      0.059154190754    -0.949759945818    -0.307338294125
  48      0.868233778102    -0.298266108598    -0.396493928105
  49     -0.337143092267    -0.619832960073     0.708619529045
  50      0.378487947813     0.547863179138    -0.746051479662
  51     -0.550856645252    -0.411960273689     0.725841366473
  52      0.977855023861     0.141004980429     0.154651698356
  53     -0.155445268304     0.934683084706    -0.319694072087
  54      0.182155424176     0.271162134835     0.945140464733
  55      0.377014611796     0.062895470255    -0.924069338477
  56      0.525052776495     0.544556060627     0.654047611974
  57     -0.690888217215     0.525289418860     0.496733829881
  58     -0.987034874599     0.006998024267    -0.160353309858
  59     -0.812852095720    -0.477676315286    -0.333311878423
  60     -0.935320067915     0.095174703101     0.340761128131
  61      0.628283240700     0.697628866932    -0.344345950286
  62      0.525109129695     0.293138795929    -0.798955598411
  63      0.950018522414    -0.292420741705    -0.109338542569
  64     -0.987524677502    -0.106728947119     0.115775399679
  65     -0.726792340268     0.137453207660    -0.672963230669
  66     -0.450023184221     0.610181954692     0.652040731728
  67      0.974669122268    -0.159392622094     0.156888795393
  68     -0.272434851212    -0.822585667759     0.499131316431
  69     -0.342020718816    -0.637611991146    -0.690270075150
  70     -0.626009526240    -0.126572287022    -0.769474839884
  71      0.129704393899    -0.968082173942     0.214461359454
  72     -0.944173129894    -0.316151621895    -0.092656639049
  73      0.142350085013     0.718595762456    -0.680703006807
  74      0.514468209512    -0.664554988856     0.541930925662
  75     -0.661293900869     0.067064422427     0.747122975097
  76     -0.910157121639    -0.197057674514    -0.364393038963
  77      0.864934634268    -0.301240120921     0.401425544766
  78     -0.747296372743    -0.323419169797    -0.580472369621
  79      0.542634393638    -0.223679235167     0.809639126152
  80     -0.025666570942    -0.280307680833     0.959567001935
  81     -0.611625694335    -0.790963381889     0.017056920555
  82      0.280247304061     0.906253298611     0.316490769727
  83     -0.609157778654    -0.584430665731    -0.536066784700
  84      0.015884132037     0.890601905837     0.454506259219
  85     -0.789889603836     0.555237780657    -0.260356334055
  86      0.815687612412    -0.534433673289    -0.221437051582
  87      0.885164389899    -0.443782561139     0.139789274570
  88     -0.240680036086    -0.424238703533    -0.872980322032
  89      0.496916267373    -0.198842742425    -0.844710475255
  90      0.234755333859    -0.969873597524    -0.065077938273
  91      0.220327251397    -0.189200334076    -0.956900797302
  92     -0.228939718959    -0.061859973784     0.971473081833
  93      0.323887604301    -0.852725377470     0.409824658115
  94      0.705630388634     0.307213057247     0.638518513508
  95     -0.812116576749    -0.581069444734    -0.053150410778
  96     -0.059534363798    -0.997965335814    -0.022822095465
  97      0.053380406609     0.988622482057     0.140627593885
  98     -0.076977349119    -0.175500382597    -0.981465283864
  99     -0.415263169470    -0.792906016552    -0.445933345914
 100     -0.794444266836     0.250913654489     0.553082855350
 101     -0.050471508865    -0.703501671265     0.708899164424
 102     -0.018347239732     0.481484792908     0.876262388211
 103     -0.193570327936     0.980711936076    -0.027103995652
 104     -0.296038417505    -0.377064101572     0.877601229868
 105     -0.026576617781     0.718603691163     0.694911806227
 106      0.941056897192     0.330170969416    -0.073478209027
 107      0.670755087621     0.716901592727     0.190104494359
 108      0.056623696375    -0.432376639065    -0.899913439726
 109      0.263449721138     0.541943152995     0.798055050328
 110      0.913768122409    -0.006666191589     0.406181462352
 111      0.502947517264     0.746681115740     0.435328733574
 112      0.355204171183     0.028017671586     0.934368774550
 113     -0.212208163513     0.939724668632     0.268114234054
 114      0.085533728844     0.074751067632    -0.993527180865
 115      0.712714755660    -0.265400122450    -0.649307671346
 116      0.508068695191    -0.470595053628    -0.721392054620
 117      0.360590218073     0.893378380938    -0.268048061180
 118      0.165031936754    -0.816764847274    -0.552864942015
 119     -0.332904961475     0.375916680891    -0.864789532576
 120      0.736402942606    -0.568549388751     0.366691012532
 121     -0.523123319955     0.752591284078     0.399935433850
 122     -0.877454298439     0.479428740787     0.014900894536
 123      0.612563150219     0.065818161482     0.787676555835
 124     -0.617072612173     0.609443575892    -0.497795057337
 125     -0.736042104211     0.638729577471     0.224202024284
 126     -0.897169298034     0.093611500802    -0.431652797491
 127      0.250397452106     0.332941664154    -0.909093484879
 128     -0.384689361426     0.618550108857    -0.685134919588
 129     -0.930788466477     0.295941314596    -0.214596293046
 130      0.064593892258     0.001763206706     0.997910076202
 131     -0.890434453471    -0.416511290210     0.183425268707
 132      0.130206263301    -0.510302472582     0.850081005242
 133      0.348661842052    -0.878840179930    -0.325691353950
 134     -0.516318295622    -0.403959021634    -0.755137422226
 135      0.666503472799    -0.418676777164     0.616832940925
 136     -0.109565157954     0.592265880731    -0.798258481123
 137     -0.469495854387     0.873015711395     0.131974279202
 138     -0.049780926176    -0.664735261512    -0.745418601520
 139     -0.742274777228    -0.199548189855     0.639694204301
 140     -0.790257608120     0.366052266782    -0.491425122264
 141     -0.135002541892     0.221555387304     0.965757487177
 142      0.771986616984     0.253370261585    -0.582958123489
 143     -0.585120831200     0.398200240882    -0.706448993953
 144      0.020119152404    -0.878453480234     0.477404129404
 145      0.661035928783     0.031840518528    -0.749678385868
 146     -0.716855088620    -0.648038832313     0.257224520088
 147      0.695503235119    -0.521290406752    -0.494501326356
 148     -0.674380888588     0.736593720903    -0.051381975760
 149      0.115421688051     0.891266789273    -0.438544575004
 150     -0.311258408335     0.431319714180     0.846806652903
