timestamp,point_id,acquisition_value,azimuthal,iteration,iterations,level,mean,polar,position_x,position_y,position_z,radius,refinement_iteration,score,std_dev,step_size
0,-1.393797_1.437539_0.266857,0.4952027331315138,,0,,,0.5001796033400218,,-1.3937969905533252,1.4375385779235414,0.2668572391861532,,,0.5001799848146437,2.220446049250313e-16,
105,0.747799_-1.734291_0.716540,0.40010814583416304,,1,,,0.4949258111875437,,0.7477991369902113,-1.7342913603903198,0.7165402486896242,,,0.4949261699173389,2.220446049250313e-16,
268,1.641743_0.677887_0.962055,0.3894515022886578,,2,,,0.47107229052911603,,1.6417429929442104,0.6778866374836914,0.9620549110314027,,,0.4710725099149815,2.220446049250313e-16,
396,1.960845_-0.215531_0.170391,0.3959425480225654,,3,,,0.4968669942996166,,1.960845078368001,-0.21553087780441868,0.17039078423683912,,,0.4968672108008836,2.220446049250313e-16,
518,-1.333194_-0.160389_1.509062,0.3973060253620715,,4,,,0.4621782122206667,,-1.3331941170370762,-0.16038851189523987,1.5090622821970476,,,0.46217832595613223,2.220446049250313e-16,
641,1.061606_-1.475355_0.881318,0.36265783544113633,,5,,,0.4670364938976842,,1.0616055094195593,-1.4753550058408282,0.8813179614137273,,,0.46703562865491605,2.220446049250313e-16,
770,-1.305324_1.020549_1.155426,0.46955372356474623,,6,,,0.5036002100615706,,-1.305324170803141,1.0205490208787078,1.1554256813402595,,,0.5036002342843446,2.220446049250313e-16,
881,1.880986_0.618260_0.006891,0.4681718471612016,,7,,,0.5071645074792265,,1.880985688094298,0.618259944759815,0.006890710414080825,,,0.5071647738856891,2.220446049250313e-16,
989,1.372022_1.167979_0.820840,0.4359257813209027,,8,,,0.5041045024258071,,1.3720224658360058,1.1679792795281536,0.8208402742520502,,,0.5041049630386569,2.220446049250313e-16,
1113,0.827611_-1.285868_1.257778,0.354003490386403,,9,,,0.44354797265848717,,0.8276107829597804,-1.2858675883656234,1.2577777773197751,,,0.4435476463473048,2.220446049250313e-16,
1245,-0.117730_-0.354467_1.629367,0.380564286097091,,10,,,0.4874828051767032,,-0.1177303811037785,-0.35446687884711126,1.6293672133535626,,,0.4874825052805871,2.220446049250313e-16,
1389,0.121489_-0.288782_1.776694,0.3848924977887486,,11,,,0.49558079750745065,,0.12148875805164708,-0.2887822180249472,1.776694336652861,,,0.49558456366801223,2.220446049250313e-16,
1546,0.268128_-0.255239_1.354976,,,12,,,,,0.268128242098203,-0.25523860522540104,1.3549758978916207,,,0.45623529122709194,,
1547,0.268128_-0.255239_1.354976,0.357522177499391,,,,,0.4562374979071042,,0.268128242098203,-0.25523860522540104,1.3549758978916207,,,0.45623529122709194,2.220446049250313e-16,
1649,0.023200_0.669585_2.261106,,,13,,,,,0.02319976914134487,0.6695847681696344,2.2611064207690053,,,0.6346794309256945,,
1650,0.023200_0.669585_2.261106,0.6848369425580749,,,,,0.634675611776164,,0.02319976914134487,0.6695847681696344,2.2611064207690053,,,0.6346794309256945,0.07653718986894076,
1785,0.151280_0.210995_1.413104,0.39590041475536497,,14,,,0.4828901765895086,,0.15127953139784922,0.21099493428363034,1.4131044028306605,,,0.48289181070223824,2.220446049250313e-16,
1912,0.224684_-0.240844_1.905844,0.43322215476259623,,15,,,0.5343990029926218,,0.22468350616067245,-0.24084442336452272,1.905843598142558,,,0.5344350463273934,2.220446049250313e-16,
2052,0.023300_0.669585_2.261106,,,,,,,,0.023299769141344868,0.6695847681696344,2.2611064207690053,,0,0.628346294617036,,
2169,0.023200_0.669685_2.261106,,,,,,,,0.02319976914134487,0.6696847681696344,2.2611064207690053,,0,0.6237226027072945,,
2296,0.023200_0.669585_2.261206,,,,,,,,0.02319976914134487,0.6695847681696344,2.2612064207690055,,0,0.6355884033016197,,
2589,-1.801901_-0.820703_0.000000,0.3756517426515364,,16,,,0.5242379223173526,,-1.8019006060050364,-0.8207034824336265,1.2124003311558797e-16,,,0.5242380684301596,2.220446049250313e-16,
2743,-1.888473_-0.595038_0.000000,,,17,,,,,-1.8884729730496963,-0.5950376711275012,1.2124003311558797e-16,,,0.5016149294535923,,
2744,-1.888473_-0.595038_0.000000,0.3566839434557,,,,,0.5016156933692411,,-1.8884729730496963,-0.5950376711275012,1.2124003311558797e-16,,,0.5016149294535923,2.220446049250313e-16,
2874,-0.492926_-1.917661_0.000000,0.34428835777824784,,18,,,0.46667698844885663,,-0.4929257175029163,-1.9176611371731542,1.2124003311558797e-16,,,0.46667661474173927,0.014322848584989778,
3009,-1.973255_-0.163288_0.000000,0.3473862862623897,,19,,,0.49616033599606446,,-1.9732554641000273,-0.16328770131086653,1.2124003311558797e-16,,,0.49616317167046775,2.220446049250313e-16,
3134,-1.979368_-0.050036_0.000000,,,20,,,0.5069140972707729,,-1.979367665788241,-0.05003642305370918,1.2124003311558797e-16,,,0.5069320911349717,,
3135,-1.979368_-0.050036_0.000000,0.35181093154669907,,,,,,,-1.979367665788241,-0.05003642305370918,1.2124003311558797e-16,,,0.5069320911349717,2.220446049250313e-16,
3254,-1.912493_-0.512612_0.000000,0.3499260164650128,,21,,,0.5117597463790844,,-1.9124928273646657,-0.512612119715001,1.2124003311558795e-16,,,0.5125384393186457,2.220446049250313e-16,
3375,-0.697464_-1.895770_0.000000,0.32320479930335694,,22,,,0.4844536284432479,,-0.6974640492084424,-1.89577000188888,1.236893267138827e-16,,,0.484448603800656,2.220446049250313e-16,
3508,-0.507244_-1.946026_0.000000,0.3230296210508817,,23,,,0.48913555858506186,,-0.5072439363711321,-1.946026337157961,1.2314118786257972e-16,,,0.48925154484533107,2.220446049250313e-16,
3624,-0.815329_-1.804339_0.000000,0.3097898266289092,,24,,,0.47278318149968257,,-0.8153292405496149,-1.804338723606183,1.2124003311558797e-16,,,0.47281334446731815,2.220446049250313e-16,
3744,-0.921536_-1.752476_0.000000,0.32042066461528795,,25,,,0.49369107313455984,,-0.9215360027805467,-1.7524757902976154,1.2124003311558797e-16,,,0.4936653844805417,2.220446049250313e-16,
3862,-1.262941_1.524920_0.000000,0.3117244360665069,,26,,,0.46826540113548276,,-1.262941129183541,1.5249195730321652,1.2124003311558797e-16,,,0.46826536734623014,2.220446049250313e-16,
4010,-1.828522_0.759545_0.000000,0.3264944224953969,,27,,,0.5000014903821999,,-1.8285215679182718,0.7595451768378921,1.2124003311558797e-16,,,0.4999945031075893,2.220446049250313e-16,
4164,-0.763861_1.870004_0.000000,0.31037689639937865,,28,,,0.47423374453833844,,-0.7638612659968245,1.8700042690618994,1.2368932671388267e-16,,,0.474233431318526,2.220446049250313e-16,
4271,-0.029188_1.979785_0.000000,0.282852807547395,,29,,,0.43511781963299245,,-0.029187975524430577,1.9797848524738197,1.2124003311558797e-16,,,0.4351173088848549,2.220446049250313e-16,
4387,-1.883396_0.610918_0.000000,0.3052760363463487,,30,,,0.4825710264969416,,-1.8833955370716902,0.6109183668367147,1.2124003311558795e-16,,,0.4824812191703357,2.220446049250313e-16,
4494,-1.436074_1.363118_0.000000,0.3015977081111352,,31,,,0.47725269401140125,,-1.4360741583529946,1.3631181209677825,1.2124003311558795e-16,,,0.47723536397330457,2.220446049250313e-16,
4622,-1.915915_0.640056_0.000000,0.3172332404335489,,32,,,0.5121310481903265,,-1.9159146266693743,0.6400555783010977,1.2368932671388267e-16,,,0.512195749188695,2.220446049250313e-16,
4623,-1.285542_1.558134_0.000000,0.2903716646359934,,33,,,0.4683132885111334,,-1.2855420229176522,1.558134046644508,1.2368932671388267e-16,,,0.46826536734623014,2.220446049250313e-16,
4802,-1.464149_1.391642_0.000000,,,35,,,,,-1.4641491958020951,1.3916418836870634,1.236893267138827e-16,,,0.47723536397330457,,
4802,-1.921685_0.476999_0.000000,0.3176020367775761,,34,,,0.5233411936078767,,-1.9216845463563406,0.4769994803930347,1.2124003311558795e-16,,,0.5239427398296521,2.220446049250313e-16,
4803,-1.464149_1.391642_0.000000,0.28957866942838273,,,,,0.47746083305716525,,-1.4641491958020951,1.3916418836870634,1.236893267138827e-16,,,0.47723536397330457,2.220446049250313e-16,
4803,-1.393797_1.437539_0.266857,0.3039194563837012,,36,,,0.5001801058800766,,-1.3937969905533252,1.4375385779235414,0.2668572391861532,,,0.5001799848146437,2.220446049250313e-16,
4804,1.061606_-1.475355_0.881318,,,40,,,,,1.0616055094195593,-1.4753550058408282,0.8813179614137273,,,0.46703562865491605,,
4804,-1.305324_1.020549_1.155426,0.31532283514062137,,37,,,0.5036001554113056,,-1.305324170803141,1.0205490208787078,1.1554256813402595,,,0.5036002342843446,2.220446049250313e-16,
4804,-1.393797_1.437539_0.266857,0.3039194563837012,,,,,,,-1.3937969905533252,1.4375385779235414,0.2668572391861532,,,0.5001799848146437,,
4804,0.747799_-1.734291_0.716540,0.2891718511282369,,38,,,0.4949266964412189,,0.7477991369902113,-1.7342913603903198,0.7165402486896242,,,0.4949261699173389,2.220446049250313e-16,
4804,1.960845_-0.215531_0.170391,0.28688533236567576,,39,,,0.4968669386239952,,1.960845078368001,-0.21553087780441868,0.17039078423683912,,,0.4968672108008836,2.220446049250313e-16,
4805,0.121489_-0.288782_1.776694,0.305493377101746,,42,,,0.49563725048098206,,0.12148875805164708,-0.2887822180249472,1.776694336652861,,,0.49558456366801223,2.220446049250313e-16,
4805,0.827611_-1.285868_1.257778,0.25924942439386217,,41,,,0.44355035915992147,,0.8276107829597804,-1.2858675883656234,1.2577777773197751,,,0.4435476463473048,2.220446049250313e-16,
4805,1.061606_-1.475355_0.881318,0.2700793005345154,,,,,0.4670333519469594,,1.0616055094195593,-1.4753550058408282,0.8813179614137273,,,0.46703562865491605,2.220446049250313e-16,
4806,0.268128_-0.255239_1.354976,0.2750970841101639,,43,,,0.4562357125911234,,0.268128242098203,-0.25523860522540104,1.3549758978916207,,,0.45623529122709194,2.220446049250313e-16,
4806,0.224684_-0.240844_1.905844,0.32416018391813683,,44,,,0.5343921266567122,,0.22468350616067245,-0.24084442336452272,1.905843598142558,,,0.5344350463273934,2.220446049250313e-16,
4807,1.641743_0.677887_0.962055,0.26806929999204987,,45,,,0.4710741620571568,,1.6417429929442104,0.6778866374836914,0.9620549110314027,,,0.4710725099149815,2.220446049250313e-16,
4807,0.023200_0.669585_2.261106,,,48,,,,,0.02319976914134487,0.6695847681696344,2.2611064207690053,,,0.6346794309256945,,
4807,1.880986_0.618260_0.006891,0.27389816550056784,,46,,,0.5071638838458554,,1.880985688094298,0.618259944759815,0.006890710414080825,,,0.5071647738856891,2.220446049250313e-16,
4807,1.372022_1.167979_0.820840,0.28175079744808046,,47,,,0.5041044880485828,,1.3720224658360058,1.1679792795281536,0.8208402742520502,,,0.5041049630386569,2.220446049250313e-16,
4808,0.023200_0.669585_2.261106,0.48259621992981233,,,,,0.634675993079199,,0.02319976914134487,0.6695847681696344,2.2611064207690053,,,0.6346794309256945,0.07653682220069347,
4808,0.151280_0.210995_1.413104,0.2789859216468043,,49,,,0.4828895096040924,,0.15127953139784922,0.21099493428363034,1.4131044028306605,,,0.48289181070223824,2.220446049250313e-16,
4809,-0.275586_0.606798_1.864470,0.2898556142633326,,50,,,0.4949266977481841,,-0.2755856122045912,0.6067981183230013,1.8644700624964419,,,0.4949261699173389,2.220446049250313e-16,
4939,-0.785974_1.177919_1.383890,0.2807912378445866,,51,,,0.5039466679634519,,-0.7859741530405218,1.1779189858774095,1.383889986039992,,,0.5039453889751566,2.220446049250313e-16,
5054,-0.424746_0.104104_1.931102,,,52,,,,,-0.4247462068152584,0.10410350304058653,1.9311015303320354,,,0.5082247072757518,,
5055,-0.424746_0.104104_1.931102,0.2875001719117455,,,,,0.5082068514614377,,-0.4247462068152584,0.10410350304058653,1.9311015303320354,,,0.5082247072757518,2.220446049250313e-16,
5178,-0.252481_0.497074_1.899887,0.35005449590685195,,53,,,0.6154730046422969,,-0.2524812941621957,0.4970735046697756,1.899887135346068,,,0.6159554161534927,2.220446049250313e-16,
5283,-0.131872_0.578347_1.889054,0.24831443300948625,,55,,,0.44379355260429065,,-0.13187240314720042,0.5783466175329763,1.889053958804869,,,0.4435476463473048,2.220446049250313e-16,
5283,-0.517020_1.271529_1.426992,0.29379840751903186,,54,,,0.53968568535538,,-0.5170201827737587,1.2715286479959462,1.426991600511436,,,0.5397218626699634,2.220446049250313e-16,
5408,-1.063482_1.217801_1.142964,0.25962333601911497,,56,,,0.49863309982993087,,-1.0634817141262483,1.2178013331654653,1.1429639349776148,,,0.49861552885734506,2.220446049250313e-16,
5408,-1.358121_0.025443_1.440576,0.25031773957198267,,57,,,0.487494616192107,,-1.35812079040478,0.025442754276400994,1.440576476597173,,,0.4874825052805871,2.220446049250313e-16,
5538,-1.240335_0.662738_1.393824,0.24008462001471428,,58,,,0.4676029554202614,,-1.2403354281244692,0.6627384712544199,1.3938241440219938,,,0.46759575303575773,2.220446049250313e-16,
5687,-0.159712_0.808428_1.800371,0.2881725357260653,,59,,,0.5387755075091718,,-0.15971160737810977,0.808427829531873,1.8003712525218472,,,0.539555845095763,2.220446049250313e-16,
5813,-0.492626_1.324415_1.443483,0.23068826248395735,,60,,,0.45009080262479984,,-0.49262584182818836,1.3244150276528013,1.4434834999024055,,,0.4497195046792178,2.220446049250313e-16,
5947,-0.254256_1.407376_1.426550,,,61,,,,,-0.254255732256562,1.407376375254262,1.4265503008975373,,,0.48094707261330266,,
5948,-0.254256_1.407376_1.426550,0.24431053119258972,,,,,0.4809858549535946,,-0.254255732256562,1.407376375254262,1.4265503008975373,,,0.48094707261330266,2.220446049250313e-16,
6082,-0.645750_1.331815_1.374655,0.23853759662074295,,62,,,0.47779260189236084,,-0.645750309404091,1.3318148619225172,1.374654760827906,,,0.4781787553951836,2.220446049250313e-16,
6197,-0.258493_1.047036_1.660511,0.26242498534761394,,63,,,0.5170436429718279,,-0.25849320615191856,1.04703638771777,1.660510784417923,,,0.5165870428819657,2.220446049250313e-16,
6311,-0.771190_1.037601_1.552112,0.24967945356783997,,64,,,0.5059847440813883,,-0.771190257142576,1.0376006864793765,1.55211159479784,,,0.5063251806290362,2.220446049250313e-16,
6312,-0.626108_1.378458_1.337252,0.23138014304796684,,65,,,0.4785331528769916,,-0.6261084730284714,1.3784575014893958,1.3372520692036969,,,0.4781787553951836,2.220446049250313e-16,
6424,-0.203944_1.224817_1.593308,0.24178037963579813,,66,,,0.4941869515143935,,-0.2039439490849585,1.2248174617832543,1.5933075820262887,,,0.49424789652004236,2.220446049250313e-16,
6551,-0.170826_1.325070_1.515061,0.26118538793986246,,67,,,0.54230262007286,,-0.17082563993072095,1.3250695758446347,1.5150607974313044,,,0.5429174318431672,2.220446049250313e-16,
6674,-0.249553_0.945541_1.767506,0.2542325442657683,,68,,,0.5230314251789423,,-0.2495528853357802,0.9455406549758679,1.7675056512521803,,,0.5233627085590294,2.220446049250313e-16,
6795,-1.305324_1.020549_1.155426,0.22667738205859753,,70,,,0.5035653048219046,,-1.305324170803141,1.0205490208787078,1.1554256813402595,,,0.5036002342843446,2.220446049250313e-16,
6795,-0.675915_1.146741_1.519383,0.21201288763061063,,69,,,0.4516549837316006,,-0.6759148057433617,1.1467411101295608,1.5193827699811975,,,0.4509289418711283,2.220446049250313e-16,
6795,1.372022_1.167979_0.820840,0.22163686272931032,,71,,,0.5041132120757652,,1.3720224658360058,1.1679792795281536,0.8208402742520502,,,0.5041049630386569,2.220446049250313e-16,
6924,1.031739_1.097227_1.346109,0.2052490225605871,,72,,,0.4574145572487396,,1.0317388275900958,1.0972265978588174,1.3461087565996215,,,0.45739878887500995,2.220446049250313e-16,
7051,1.162237_1.078878_1.251250,0.1997070508559669,,73,,,0.4528979359844385,,1.1622373327522575,1.078877908620286,1.2512501111480614,,,0.45296673011968924,2.220446049250313e-16,
7174,0.911383_1.271782_1.277635,0.20855550747071339,,74,,,0.4748431042463608,,0.9113827254266769,1.271781925239271,1.2776354184306786,,,0.4748044041676548,2.220446049250313e-16,
7174,1.139240_1.051000_1.295350,,,75,,,,,1.1392401562709193,1.0509995989669005,1.2953500335087909,,,0.45296673011968924,,
7175,0.955033_1.241245_1.275783,0.203829255007265,,76,,,0.4738396074260436,,0.9550334243857252,1.2412453929995126,1.2757825177762705,,,0.4748044041676548,2.220446049250313e-16,
7175,1.139240_1.051000_1.295350,0.19625827406450685,,,,,0.4528903745113979,,1.1392401562709193,1.0509995989669005,1.2953500335087909,,,0.45296673011968924,2.220446049250313e-16,
7295,1.287695_1.171319_1.024819,,,77,,,,,1.287695459922645,1.1713186543601934,1.0248185265901633,,,0.481198182309842,,
