timestamp,point_id,acquisition_value,azimuthal,iteration,iterations,level,mean,polar,position_x,position_y,position_z,radius,refinement_iteration,score,std_dev,step_size
0,1.146822_1.354178_0.965092,0.7261056874096112,,0,,,0.733403170888842,,1.1468215121298455,1.3541779296298162,0.9650919926202473,,,0.7334036595191522,2.220446049250313e-16,
191,1.665794_0.665320_0.838379,0.6619911616257554,,1,,,0.7054520069497836,,1.6657942443169298,0.6653197586514275,0.8383788847225311,,,0.7054522047482692,2.220446049250313e-16,
365,-1.048657_-1.573466_0.587302,0.7118561196292593,,2,,,0.733535365994527,,-1.0486571733269758,-1.5734657527362124,0.5873020158284328,,,0.7335359038801031,2.220446049250313e-16,
534,-0.837767_0.615984_1.684966,0.7288195896854232,,3,,,0.7585632813870635,,-0.8377674574025619,0.6159841143293776,1.6849656549054939,,,0.7585636690922525,2.220446049250313e-16,
694,0.473509_-1.545941_1.210890,0.6224318936525514,,4,,,0.7441649258486086,,0.4735089727939215,-1.5459409933517159,1.2108904565477234,,,0.7441652596164516,2.220446049250313e-16,
916,1.128818_1.548646_0.497862,,,5,,,,,1.1288175220914158,1.5486459896214535,0.49786202973191623,,,0.7323132076532101,,
917,1.128818_1.548646_0.497862,0.609260864746029,,,,,0.7323126232926476,,1.1288175220914158,1.5486459896214535,0.49786202973191623,,,0.7323132076532101,2.220446049250313e-16,
1136,-0.763869_1.141184_1.481420,0.6700276195938539,,6,,,0.7393145327398227,,-0.7638688691132592,1.141183698165545,1.4814196292208501,,,0.7393147305885607,2.220446049250313e-16,
1303,-0.207800_1.783799_0.833834,0.6295829690039689,,7,,,0.7379516173091303,,-0.20779973496657134,1.7837991871114252,0.8338343541785989,,,0.737951933494744,2.220446049250313e-16,
1479,-0.555106_0.628673_1.837669,0.6623383747303832,,8,,,0.7364583508359076,,-0.5551063333019702,0.6286727661431963,1.8376690430645841,,,0.7364574375383401,2.220446049250313e-16,
1654,0.677556_-0.405217_1.815797,0.6012038221669651,,9,,,0.7281691169530953,,0.6775560890571809,-0.40521675282064035,1.8157965550730164,,,0.728169140519862,2.220446049250313e-16,
1827,-0.101540_0.710984_2.512339,0.6346693775610744,,10,,,0.7489580950779748,,-0.1015395374074474,0.7109841548999873,2.5123387571424702,,,0.7489596780384014,2.220446049250313e-16,
1989,-0.366518_0.786855_2.354978,0.6262155963620155,,11,,,0.7362232346465523,,-0.3665176814689822,0.7868546544307995,2.354977959019802,,,0.736223023115273,2.220446049250313e-16,
2162,-0.355508_0.160952_2.373127,,,12,,,,,-0.3555079482409946,0.16095153426777545,2.373126955723599,,,0.7386323525084337,,
2163,-0.355508_0.160952_2.373127,0.6183280162109268,,,,,0.7386319078886883,,-0.3555079482409946,0.16095153426777545,2.373126955723599,,,0.7386323525084337,2.220446049250313e-16,
2163,0.366267_-0.300284_2.158608,0.6092032534891468,,13,,,0.7585611320620029,,0.3662674553869443,-0.3002836434993177,2.158608100629174,,,0.7585636690922525,2.220446049250313e-16,
2364,0.369912_-0.473834_1.982276,0.5785106400598828,,14,,,0.7300695973123243,,0.36991179481798175,-0.47383433434057287,1.9822757618107423,,,0.730065117877887,2.220446049250313e-16,
2594,0.210196_-0.867330_2.027335,0.5719776773549071,,15,,,0.7362042317573478,,0.21019583440823808,-0.8673304645051341,2.027335209116484,,,0.7362060697314119,2.220446049250313e-16,
2758,-0.837667_0.615984_1.684966,,,,,,,,-0.8376674574025619,0.6159841143293776,1.6849656549054939,,0,0.7500613975620027,,
2944,-0.837767_0.616084_1.684966,,,,,,,,-0.8377674574025619,0.6160841143293776,1.6849656549054939,,0,0.7301336020477182,,
3117,-0.837767_0.615984_1.685066,,,,,,,,-0.8377674574025619,0.6159841143293776,1.6850656549054939,,0,0.7536625045695451,,
3430,-1.676868_-1.052860_0.000000,0.542491411444181,,16,,,0.7292030395744464,,-1.6768679583480208,-1.052859843600154,1.2124003311558797e-16,,,0.7292034660309532,2.220446049250313e-16,
3606,-0.269131_-1.961624_0.000000,0.5338284482335472,,17,,,0.7474379880866624,,-0.26913132237234666,-1.961623901597376,1.2124003311558797e-16,,,0.7474384469432913,2.220446049250313e-16,
3781,-1.590083_-1.179846_0.000000,0.5245818460162659,,18,,,0.721510049261231,,-1.5900826656623919,-1.17984622572604,1.2124003311558797e-16,,,0.7215078255312517,2.220446049250313e-16,
3976,-1.893993_-0.577225_0.000000,0.5263475203302804,,19,,,0.7219236094814048,,-1.893993488776764,-0.5772249686831146,1.2124003311558797e-16,,,0.7219225159453244,2.220446049250313e-16,
4135,-1.239437_-1.544084_0.000000,0.5123902922044372,,20,,,0.7259836020723194,,-1.2394370788234879,-1.5440841064001336,1.2124003311558797e-16,,,0.7259868564762075,2.220446049250313e-16,
4336,-0.528752_-1.949570_0.000000,0.5083134237822307,,21,,,0.7390338323565642,,-0.5287517650508053,-1.9495695860767979,1.2368932671388267e-16,,,0.7390317057627147,2.220446049250313e-16,
4519,-0.465443_-1.924516_0.000000,0.5035228759645791,,22,,,0.7389172569443154,,-0.4654430677293373,-1.9245162380979546,1.2124003311558797e-16,,,0.7388961324707581,2.220446049250313e-16,
4791,-0.896181_-1.765576_0.000000,0.5016010399072353,,23,,,0.7378214586818306,,-0.896181009999713,-1.7655762790986673,1.2124003311558797e-16,,,0.7378251316634183,2.220446049250313e-16,
4956,-1.582395_-1.255558_0.000000,0.4920176606627251,,24,,,0.7204083290407688,,-1.582394774393408,-1.2555583530734187,1.2368932671388267e-16,,,0.7204175612775301,2.220446049250313e-16,
4957,-1.582395_-1.255558_0.000000,0.4920176606627251,,,,,,,,,1.2368932671388267e-16,,,0.7204175612775301,,
5121,-1.495628_-1.297497_0.000000,0.4971113913999947,,25,,,0.735440698724517,,-1.4956278450737712,-1.2974965699530718,1.2124003311558797e-16,,,0.7357586691919935,2.220446049250313e-16,
5284,-0.081863_1.978307_0.000000,0.4934488243428004,,26,,,0.7249934442833705,,-0.08186291577431663,1.9783069688551689,1.2124003311558797e-16,,,0.7249938581277908,2.220446049250313e-16,
5476,-0.739802_1.836598_0.000000,0.49586402905600174,,27,,,0.7281072441860618,,-0.7398018605867798,1.8365982704642674,1.2124003311558797e-16,,,0.7281079025851805,2.220446049250313e-16,
5640,-1.263862_1.575771_0.000000,,,28,,,,,,,,,,,,
5641,-1.263862_1.575771_0.000000,0.4952887184416207,,,,,0.7309984936308354,,-1.2638620425836444,1.5757705217817404,1.2368932671388267e-16,,,0.7309996090842359,2.220446049250313e-16,
5833,-0.712548_1.847343_0.000000,,,29,,,,,-0.7125484855027736,1.8473425929717808,1.2124003311558795e-16,,,0.7278241352299162,,
5834,-0.712548_1.847343_0.000000,0.48565826500324905,,,,,0.7278101949780673,,-0.7125484855027736,1.8473425929717808,1.2124003311558795e-16,,,0.7278241352299162,2.220446049250313e-16,
5992,-0.091250_1.977896_0.000000,0.4803047074338341,,30,,,0.7343591570512764,,-0.09124966030853936,1.9778962307192904,1.2124003311558795e-16,,,0.7372490694196252,2.220446049250313e-16,
6230,-0.005359_1.979993_0.000000,0.4676068772643467,,31,,,0.7232370695031705,,-0.00535946643509013,1.9799927464815448,1.2124003311558797e-16,,,0.7237628882112073,2.220446049250313e-16,
6402,-1.850785_0.703559_0.000000,0.4608991767645782,,32,,,0.7073876338446325,,-1.8507850657609222,0.7035585550303111,1.2124003311558797e-16,,,0.7073886738165205,2.220446049250313e-16,
6569,-1.223115_1.607604_0.000000,0.48278998841762166,,33,,,0.7493584790349246,,-1.2231152709693347,1.607603506441066,1.2368932671388267e-16,,,0.7497450864893362,2.220446049250313e-16,
6752,-1.866659_0.660291_0.000000,0.44934229205412013,,34,,,0.7038203287394253,,-1.866659105098896,0.6602906824659792,1.2124003311558797e-16,,,0.7037012941342471,2.220446049250313e-16,
6911,-0.763869_1.141184_1.481420,,,37,,,,,-0.7638688691132592,1.141183698165545,1.4814196292208501,,,0.7393147305885607,,
6911,-0.837767_0.615984_1.684966,0.523964106701419,,36,,,0.7585609741127914,,-0.8377674574025619,0.6159841143293776,1.6849656549054939,,,0.7585636690922525,2.220446049250313e-16,
6911,-1.958774_0.289142_0.000000,0.44047885198853254,,35,,,0.6994984330774727,,-1.9587743824189412,0.28914169325660394,1.2124003311558797e-16,,,0.699524257572911,2.220446049250313e-16,
6912,-0.207800_1.783799_0.833834,0.46176582315167164,,38,,,0.7379517944515399,,-0.20779973496657134,1.7837991871114252,0.8338343541785989,,,0.737951933494744,2.220446049250313e-16,
6912,-0.763869_1.141184_1.481420,0.4914302241140347,,,,,0.73931529387891,,-0.7638688691132592,1.141183698165545,1.4814196292208501,,,0.7393147305885607,2.220446049250313e-16,
6912,-0.101540_0.710984_2.512339,0.470175364799215,,40,,,0.7489592512201444,,-0.1015395374074474,0.7109841548999873,2.5123387571424702,,,0.7489596780384014,2.220446049250313e-16,
6912,-0.355508_0.160952_2.373127,0.45806949449863227,,42,,,0.7386332522739583,,-0.3555079482409946,0.16095153426777545,2.373126955723599,,,0.7386323525084337,2.220446049250313e-16,
6912,-0.366518_0.786855_2.354978,0.46391160765550526,,41,,,0.7362227328333413,,-0.3665176814689822,0.7868546544307995,2.354977959019802,,,0.736223023115273,2.220446049250313e-16,
6912,-0.555106_0.628673_1.837669,0.4857908301795932,,39,,,0.7364595109453376,,-0.5551063333019702,0.6286727661431963,1.8376690430645841,,,0.7364574375383401,2.220446049250313e-16,
6913,0.210196_-0.867330_2.027335,0.41534071510500287,,47,,,0.7362036565114307,,0.21019583440823808,-0.8673304645051341,2.027335209116484,,,0.7362060697314119,2.220446049250313e-16,
6913,0.473509_-1.545941_1.210890,0.4214219372930143,,43,,,0.7441651815226917,,0.4735089727939215,-1.5459409933517159,1.2108904565477234,,,0.7441652596164516,2.220446049250313e-16,
6913,1.128818_1.548646_0.497862,,,50,,,,,1.1288175220914158,1.5486459896214535,0.49786202973191623,,,0.7323132076532101,,
6913,0.677556_-0.405217_1.815797,0.42366032822132166,,44,,,0.7281676650307514,,0.6775560890571809,-0.40521675282064035,1.8157965550730164,,,0.728169140519862,2.220446049250313e-16,
