timestamp,point_id,acquisition_value,azimuthal,iteration,iterations,level,mean,polar,position_x,position_y,position_z,radius,refinement_iteration,score,std_dev,step_size
0,-1.360730_1.416534_0.471429,0.8650330421805712,,0,,,0.8737267687878116,,-1.3607300328058125,1.4165338031357475,0.4714294882525572,,,0.8737273613601911,2.220446049250313e-16,
76,-1.408039_-0.926097_1.113629,0.8884675990811297,,1,,,0.9064158351529226,,-1.4080393687787336,-0.9260973590731469,1.113628671275541,,,0.9064162496436982,2.220446049250313e-16,
178,0.992530_-0.974024_1.465114,0.7516632912008139,,2,,,0.874472101546252,,0.9925302792425592,-0.9740243709516511,1.4651143878820276,,,0.8744725741021563,2.220446049250313e-16,
178,1.301707_1.051904_1.131131,,,3,,,,,1.3017066219793698,1.0519042300031467,1.131131009740492,,,0.8744725741021563,,
179,1.301707_1.051904_1.131131,0.7104326954733681,,,,,0.8744721535287134,,1.3017066219793698,1.0519042300031467,1.131131009740492,,,0.8744725741021563,2.220446049250313e-16,
259,1.145265_0.799376_1.459372,0.7183064435626831,,4,,,0.8817829620436701,,1.1452650415142684,0.7993760682049933,1.4593717436850857,,,0.8817822451608347,2.220446049250313e-16,
332,1.776514_-0.515220_0.811755,0.6948082713888981,,5,,,0.8668720396407769,,1.7765138158726144,-0.5152204510362126,0.8117552271761265,,,0.8668724668137026,2.220446049250313e-16,
414,0.995053_-1.470325_0.963543,0.7141497618825814,,6,,,0.8665487648750021,,0.9950526786855691,-1.4703249574709283,0.963542778541143,,,0.8665493417259037,2.220446049250313e-16,
495,1.432015_0.055140_1.423619,0.6956351599107987,,7,,,0.8764345268592342,,1.4320152658886318,0.05513985305941954,1.423619287192505,,,0.8764345111761789,2.220446049250313e-16,
575,-0.304274_1.820922_0.715583,0.6773486115634613,,8,,,0.8605242548349596,,-0.3042744526226557,1.8209221401422708,0.7155834102471037,,,0.8605243124081202,2.220446049250313e-16,
651,-1.536013_0.698528_1.035916,0.734849928455413,,9,,,0.881162259481471,,-1.5360133732265975,0.698527933743636,1.0359158474745402,,,0.8811619294960935,2.220446049250313e-16,
739,-0.338269_0.016121_1.801984,,,10,,,,,-0.3382694910490918,0.016121129812201946,1.801984411846441,,,0.9192832899103136,,
740,-0.338269_0.016121_1.801984,0.8235279273739484,,,,,0.9192861657379843,,-0.3382694910490918,0.016121129812201946,1.801984411846441,,,0.9192832899103136,2.220446049250313e-16,
808,-0.308272_-0.027285_2.242454,0.8236400874123234,,11,,,0.928651605391956,,-0.30827154427299763,-0.027284538673789972,2.2424538664185074,,,0.9286527832390061,2.220446049250313e-16,
