timestamp,point_id,acquisition_value,azimuthal,iteration,iterations,level,mean,polar,position_x,position_y,position_z,radius,refinement_iteration,score,std_dev,step_size
0,-0.676104_1.656245_0.938155,0.4945545229682539,,0,,,0.49952487855631544,,-0.6761041836358476,1.6562452943259458,0.9381549221174851,,,0.499525197361808,2.220446049250313e-16,
117,-1.184734_1.536616_0.394482,0.46879724194599365,,1,,,0.49664377794674647,,-1.1847343122759473,1.536616064659157,0.3944815320739926,,,0.4966441491159802,2.220446049250313e-16,
238,-1.539646_-1.281070_0.262199,,,2,,,,,-1.5396462728661622,-1.2810703603875357,0.2621985625168152,,,0.4936309029119039,,
239,-1.539646_-1.281070_0.262199,0.4095339318907692,,,,,0.4936306006621063,,-1.5396462728661622,-1.2810703603875357,0.2621985625168152,,,0.4936309029119039,2.220446049250313e-16,
362,-1.822820_-0.761527_0.133436,0.4015205643656485,,3,,,0.4805705754073403,,-1.8228195816354127,-0.7615270673083582,0.13343649636898397,,,0.4805704447981526,2.220446049250313e-16,
506,-1.044552_1.161635_1.280592,0.43647798114415187,,4,,,0.47533048427402314,,-1.0445517858148847,1.161634705240757,1.280592198293881,,,0.47533004471976786,2.220446049250313e-16,
620,0.610378_-1.136495_1.502071,,,5,,,,,,,,,,,,
621,0.610378_-1.136495_1.502071,0.5000259790237236,,,,,0.5309458587495126,,0.6103784691976417,-1.1364954032847574,1.5020706783146256,,,0.5309461298380727,2.220446049250313e-16,
739,0.236259_-1.965568_0.033535,,,6,,,,,0.23625915507615558,-1.9655678570946598,0.033535217294787915,,,0.5053553521131233,,
740,0.236259_-1.965568_0.033535,0.4322011907882264,,,,,0.50535511159399,,0.23625915507615558,-1.9655678570946598,0.033535217294787915,,,0.5053553521131233,2.220446049250313e-16,
884,1.061479_1.569820_0.699520,0.3936052571413339,,7,,,0.4881052104733007,,1.0614790140604387,1.5698198980261306,0.6995196855489542,,,0.4881054294127834,0.0018984278320477443,
1000,-1.914595_0.185712_0.469293,0.40436665531011634,,8,,,0.5148625710307998,,-1.914595298116018,0.18571180568824452,0.4692930530703048,,,0.5148630189134009,2.220446049250313e-16,
1109,0.971817_-0.627978_1.606741,0.545804221270822,,9,,,0.6032069523114378,,0.9718172277617543,-0.6279778835057093,1.6067405060099618,,,0.60320788840647,2.220446049250313e-16,
1225,-0.609467_-0.122016_2.059421,0.42224933338292586,,10,,,0.5136999044743014,,-0.6094671996292927,-0.12201559468915327,2.0594211445851847,,,0.5137007169800311,2.220446049250313e-16,
1332,-0.854689_0.394857_2.359729,0.43409993160278015,,11,,,0.5470334523425583,,-0.8546890376401738,0.3948566960866902,2.3597288495671807,,,0.5470346739768397,2.220446049250313e-16,
1456,0.581304_0.891436_2.199381,0.43096109062699584,,12,,,0.5337182063691284,,0.5813044164353752,0.8914361487526249,2.1993806153731863,,,0.5337183683361453,2.220446049250313e-16,
1631,0.008784_-0.173373_2.476891,0.4381466164098609,,13,,,0.5398628809866415,,0.00878354328662998,-0.17337271554764924,2.4768914515420994,,,0.5398635656372988,2.220446049250313e-16,
1761,0.015261_0.513343_2.578316,,,14,,,,,0.015261033255820754,0.5133431280135868,2.578315908330709,,,0.5588456804465187,,
1762,0.015261_0.513343_2.578316,0.44008532092065705,,,,,0.5588452890344905,,0.015261033255820754,0.5133431280135868,2.578315908330709,,,0.5588456804465187,2.220446049250313e-16,
1941,0.143485_-0.335816_2.171119,0.4196457824487222,,15,,,0.5188490058213007,,0.14348458139271839,-0.33581592035985763,2.171118848039781,,,0.5188477548467286,2.220446049250313e-16,
2081,0.971917_-0.627978_1.606741,,,,,,,,0.9719172277617543,-0.6279778835057093,1.6067405060099618,,0,0.5962289104260283,,
2189,0.971817_-0.627878_1.606741,,,,,,,,0.9718172277617543,-0.6278778835057093,1.6067405060099618,,0,0.6210966455037742,,
2307,0.971817_-0.627978_1.606841,,,,,,,,0.9718172277617543,-0.6279778835057093,1.6068405060099618,,0,0.6155593170977529,,
3053,-0.056663_-1.979189_0.000000,0.3714835344660022,,16,,,0.49491841982011353,,-0.056663447148303014,-1.9791890394192444,1.2124003311558797e-16,,,0.4949179156391379,2.220446049250313e-16,
3207,-1.980998_-0.108867_0.000000,0.3622375925175883,,17,,,0.5140781832805026,,-1.9809975523418397,-0.10886669859675155,1.2148414862032374e-16,,,0.5140792243021677,2.220446049250313e-16,
3372,-1.450883_-1.405467_0.000000,0.36754606680694013,,18,,,0.5166218298236683,,-1.450883329963957,-1.4054670265903428,1.2368932671388267e-16,,,0.5166232028318248,2.220446049250313e-16,
3491,-0.226895_-1.966957_0.000000,0.3487044532924891,,19,,,0.48046714304610916,,-0.2268946940587537,-1.966956735113405,1.2124003311558797e-16,,,0.48045424656307234,2.220446049250313e-16,
3634,-1.382703_-1.472594_0.000000,,,20,,,,,-1.3827029954738468,-1.472593775047162,1.236893267138827e-16,,,0.46975401439825104,,
3635,-1.382703_-1.472594_0.000000,0.3282462325942687,,,,,0.46985036301698635,,-1.3827029954738468,-1.472593775047162,1.236893267138827e-16,,,0.46975401439825104,2.220446049250313e-16,
3791,-1.215376_-1.613462_0.000000,0.32771797953852355,,21,,,0.4717831056443629,,-1.2153761586201586,-1.613462361834855,1.2368932671388267e-16,,,0.4720097309941956,2.220446049250313e-16,
3907,-1.797701_-0.829863_0.000000,0.3421523350195265,,22,,,0.5055598769857852,,-1.7977005067517031,-0.8298631742791513,1.2124003311558795e-16,,,0.5054999717783106,2.220446049250313e-16,
3907,-1.093502_-1.650652_0.000000,0.3700092009048613,,24,,,0.5467548264786046,,-1.093502148878305,-1.6506523105725595,1.2124003311558797e-16,,,0.5470346739768397,2.220446049250313e-16,
3907,-1.357786_-1.441117_0.000000,0.3189220876042021,,23,,,0.4697355942158836,,-1.357785995054191,-1.4411166474767758,1.2124003311558797e-16,,,0.46975401439825104,2.220446049250313e-16,
3907,-1.286075_-1.505461_0.000000,,,25,,,,,-1.2860745143651702,-1.5054608409056647,1.2124003311558797e-16,,,0.4805704447981526,,
3908,-1.286075_-1.505461_0.000000,0.31887189632137797,,,,,0.4782487495294845,,-1.2860745143651702,-1.5054608409056647,1.2124003311558797e-16,,,0.4805704447981526,2.220446049250313e-16,
4025,-1.676785_1.126406_0.000000,0.31599396549127434,,26,,,0.49459040603017,,-1.6767853317774368,1.1264062105368697,1.2368932671388267e-16,,,0.4945893080832663,2.220446049250313e-16,
4142,-1.963690_0.253615_0.000000,0.3285702477459186,,27,,,0.5168654695457029,,-1.9636903220408293,0.2536145088972328,1.2124003311558797e-16,,,0.516858335131033,2.220446049250313e-16,
4263,-1.714508_0.990385_0.000000,0.30655693717497423,,28,,,0.48862372922963004,,-1.7145082119499955,0.990384567305059,1.2124003311558797e-16,,,0.48863067253885395,2.220446049250313e-16,
4264,-1.969563_0.203035_0.000000,0.3222353672900749,,29,,,0.5169454336217569,,-1.9695626264936623,0.20303462837503108,1.2124003311558797e-16,,,0.516858335131033,2.220446049250313e-16,
4406,-1.377575_1.477392_0.000000,0.3000746469068925,,30,,,0.4883571939441822,,-1.3775748067895117,1.4773921793819131,1.2368932671388267e-16,,,0.48835895360560594,2.220446049250313e-16,
4534,-0.192662_2.004280_0.000000,0.30117795269225334,,31,,,0.48907823295959485,,-0.19266197803168097,2.004279702172059,1.2329243428683716e-16,,,0.4890783667722643,2.220446049250313e-16,
4656,-1.170774_1.646113_0.000000,0.294289277095139,,32,,,0.48795927709483067,,-1.1707738315533618,1.6461131903213282,1.2368932671388267e-16,,,0.4879574173616174,2.220446049250313e-16,
4657,-1.687366_1.110493_0.000000,0.2947310068872677,,33,,,0.4947605996281368,,-1.6873661425722948,1.110493359233046,1.2368932671388267e-16,,,0.4945893080832663,2.220446049250313e-16,
4782,-0.288492_1.958870_0.000000,0.2810982890833891,,34,,,0.47035627754598863,,-0.2884920473734065,1.9588701688989751,1.2124003311558797e-16,,,0.47033224153746456,2.220446049250313e-16,
4931,-1.184734_1.536616_0.394482,,,37,,,,,-1.1847343122759473,1.536616064659157,0.3944815320739926,,,0.4966441491159802,,
4931,-1.936538_0.574647_0.000000,0.28413731605600867,,35,,,0.4859659273631536,,-1.9365383203541082,0.5746471385120524,1.2368932671388267e-16,,,0.4859001756262798,2.220446049250313e-16,
